trip_id,origin,destination,route,distance_km,popularity_tier,bus_type,capacity,base_price_inr,departure_date,departure_weekday,booking_open_date,booking_window_days,is_holiday_period,weekday_multiplier,price_ratio,final_seats_booked,final_occupancy_pct
2356,Kochi,Bangalore,Kochi -> Bangalore,550,3,AC Seater,42,1030.0,2025-11-28,Friday,2025-11-09,19,False,1.15,1.102,18,42.86
2357,Chennai,Madurai,Chennai -> Madurai,460,2,Non-AC Seater,55,470.0,2025-08-25,Monday,2025-08-10,15,True,0.85,0.973,37,67.27
2358,Mumbai,Nashik,Mumbai -> Nashik,170,2,Non-AC Sleeper,32,230.0,2026-04-26,Sunday,2026-03-20,37,False,1.1,0.933,23,71.88
2359,Delhi,Jaipur,Delhi -> Jaipur,280,1,Volvo AC Semi-Sleeper,38,530.0,2026-03-18,Wednesday,2026-02-15,31,False,0.82,0.923,25,65.79
2360,Jaipur,Udaipur,Jaipur -> Udaipur,400,3,AC Sleeper,29,980.0,2025-08-04,Monday,2025-07-03,32,False,0.85,1.065,11,37.93
2361,Chennai,Madurai,Chennai -> Madurai,460,2,AC Seater,40,840.0,2025-08-28,Thursday,2025-08-01,27,True,0.95,1.074,25,62.5
2362,Kolkata,Digha,Kolkata -> Digha,185,3,Volvo AC Semi-Sleeper,41,420.0,2026-02-20,Friday,2026-01-08,43,False,1.15,1.107,19,46.34
2363,Kochi,Bangalore,Kochi -> Bangalore,550,3,Non-AC Seater,53,550.0,2026-04-01,Wednesday,2026-02-19,41,False,0.82,0.952,23,43.4
2364,Chennai,Madurai,Chennai -> Madurai,460,2,AC Seater,40,870.0,2026-03-27,Friday,2026-02-18,37,False,1.15,1.113,26,65.0
2365,Surat,Mumbai,Surat -> Mumbai,285,2,AC Seater,43,480.0,2025-12-02,Tuesday,2025-10-22,41,False,0.8,0.991,24,55.81
2366,Delhi,Dehradun,Delhi -> Dehradun,250,2,AC Sleeper,34,550.0,2026-01-21,Wednesday,2025-12-23,29,False,0.82,0.957,21,61.76
2367,Mumbai,Nashik,Mumbai -> Nashik,170,2,Non-AC Sleeper,33,250.0,2025-12-09,Tuesday,2025-11-07,32,False,0.8,1.014,25,75.76
2368,Mumbai,Goa,Mumbai -> Goa,590,2,AC Sleeper,29,1320.0,2025-12-08,Monday,2025-10-26,43,False,0.85,0.973,20,68.97
2369,Mumbai,Nashik,Mumbai -> Nashik,170,2,AC Seater,44,310.0,2025-10-23,Thursday,2025-09-09,44,True,0.95,1.073,43,97.73
2370,Kolkata,Digha,Kolkata -> Digha,185,3,Non-AC Seater,52,170.0,2025-12-29,Monday,2025-11-23,36,False,0.85,0.875,26,50.0
2371,Jaipur,Udaipur,Jaipur -> Udaipur,400,3,Non-AC Sleeper,36,550.0,2026-03-13,Friday,2026-01-28,44,False,1.15,0.948,16,44.44
2372,Mumbai,Pune,Mumbai -> Pune,150,1,Non-AC Seater,51,170.0,2025-09-19,Friday,2025-08-24,26,False,1.15,1.079,45,88.24
2373,Kolkata,Digha,Kolkata -> Digha,185,3,AC Seater,43,330.0,2026-01-02,Friday,2025-11-23,40,True,1.15,1.049,35,81.4
2374,Mumbai,Goa,Mumbai -> Goa,590,2,Non-AC Sleeper,34,890.0,2026-02-28,Saturday,2026-02-03,25,False,1.25,1.04,25,73.53
2375,Mumbai,Goa,Mumbai -> Goa,590,2,Volvo AC Semi-Sleeper,42,1160.0,2026-05-25,Monday,2026-05-01,24,False,0.85,0.959,21,50.0
2376,Mumbai,Pune,Mumbai -> Pune,150,1,Non-AC Seater,50,140.0,2026-01-17,Saturday,2025-12-17,31,False,1.25,0.889,44,88.0
2377,Bangalore,Coimbatore,Bangalore -> Coimbatore,365,2,Volvo AC Semi-Sleeper,38,710.0,2026-05-17,Sunday,2026-04-09,38,False,1.1,0.949,27,71.05
2378,Bangalore,Mysore,Bangalore -> Mysore,145,1,Volvo AC Semi-Sleeper,38,300.0,2026-06-07,Sunday,2026-05-22,16,False,1.1,1.009,35,92.11
2379,Jaipur,Udaipur,Jaipur -> Udaipur,400,3,Volvo AC Semi-Sleeper,40,760.0,2026-05-16,Saturday,2026-04-05,41,False,1.25,0.927,25,62.5
2380,Delhi,Agra,Delhi -> Agra,230,2,Non-AC Seater,53,260.0,2026-04-14,Tuesday,2026-03-16,29,True,0.8,1.077,40,75.47
2381,Bangalore,Hyderabad,Bangalore -> Hyderabad,570,2,Non-AC Seater,48,530.0,2026-03-02,Monday,2026-01-25,36,True,0.85,0.886,42,87.5
2382,Hyderabad,Bangalore,Hyderabad -> Bangalore,570,2,Non-AC Seater,49,630.0,2025-11-08,Saturday,2025-09-29,40,False,1.25,1.053,40,81.63
2383,Bangalore,Goa,Bangalore -> Goa,560,3,Non-AC Seater,48,630.0,2025-12-12,Friday,2025-11-13,29,False,1.15,1.071,19,39.58
2384,Pune,Nashik,Pune -> Nashik,210,3,AC Seater,43,370.0,2026-06-04,Thursday,2026-05-10,25,False,0.95,1.036,16,37.21
2385,Hyderabad,Vijayawada,Hyderabad -> Vijayawada,275,2,Volvo AC Semi-Sleeper,39,580.0,2026-01-18,Sunday,2025-12-12,37,False,1.1,1.029,29,74.36
2386,Mumbai,Shirdi,Mumbai -> Shirdi,250,2,Non-AC Seater,48,230.0,2026-03-24,Tuesday,2026-02-10,42,False,0.8,0.876,26,54.17
2387,Bangalore,Mysore,Bangalore -> Mysore,145,1,Volvo AC Semi-Sleeper,41,280.0,2026-04-26,Sunday,2026-03-27,30,False,1.1,0.942,41,100.0
2388,Hyderabad,Vijayawada,Hyderabad -> Vijayawada,275,2,AC Sleeper,33,660.0,2026-05-05,Tuesday,2026-04-18,17,False,0.8,1.043,17,51.52
2389,Bangalore,Mysore,Bangalore -> Mysore,145,1,Volvo AC Semi-Sleeper,38,270.0,2025-09-23,Tuesday,2025-08-18,36,False,0.8,0.908,25,65.79
2390,Surat,Mumbai,Surat -> Mumbai,285,2,Non-AC Sleeper,33,400.0,2025-12-05,Friday,2025-11-04,31,False,1.15,0.968,25,75.76
2391,Surat,Mumbai,Surat -> Mumbai,285,2,Volvo AC Semi-Sleeper,42,620.0,2025-09-09,Tuesday,2025-08-09,31,False,0.8,1.061,22,52.38
2392,Bangalore,Coimbatore,Bangalore -> Coimbatore,365,2,AC Seater,40,610.0,2025-12-17,Wednesday,2025-11-16,31,False,0.82,0.983,23,57.5
2393,Bangalore,Chennai,Bangalore -> Chennai,350,1,AC Seater,45,610.0,2025-12-13,Saturday,2025-11-12,31,False,1.25,1.025,44,97.78
2394,Hyderabad,Bangalore,Hyderabad -> Bangalore,570,2,AC Seater,44,1050.0,2025-12-20,Saturday,2025-11-23,27,False,1.25,1.084,27,61.36
2395,Bangalore,Goa,Bangalore -> Goa,560,3,Non-AC Sleeper,34,820.0,2026-01-13,Tuesday,2025-12-22,22,True,0.8,1.01,16,47.06
2396,Mumbai,Goa,Mumbai -> Goa,590,2,Volvo AC Semi-Sleeper,39,1110.0,2025-11-21,Friday,2025-10-26,26,False,1.15,0.918,29,74.36
2397,Mumbai,Shirdi,Mumbai -> Shirdi,250,2,Volvo AC Semi-Sleeper,39,500.0,2026-02-11,Wednesday,2026-01-10,32,False,0.82,0.976,20,51.28
2398,Hyderabad,Bangalore,Hyderabad -> Bangalore,570,2,Non-AC Seater,54,590.0,2025-11-30,Sunday,2025-11-02,28,False,1.1,0.986,45,83.33
2399,Mumbai,Nashik,Mumbai -> Nashik,170,2,AC Sleeper,30,400.0,2025-08-21,Thursday,2025-07-17,35,False,0.95,1.023,22,73.33
2400,Hyderabad,Vijayawada,Hyderabad -> Vijayawada,275,2,AC Sleeper,33,710.0,2026-05-22,Friday,2026-04-13,39,False,1.15,1.123,23,69.7
2401,Bangalore,Mysore,Bangalore -> Mysore,145,1,Non-AC Sleeper,34,210.0,2025-09-26,Friday,2025-08-27,30,False,1.15,0.999,34,100.0
2402,Ahmedabad,Mumbai,Ahmedabad -> Mumbai,525,2,AC Sleeper,34,1310.0,2025-11-08,Saturday,2025-10-19,20,False,1.25,1.085,23,67.65
2403,Bangalore,Hyderabad,Bangalore -> Hyderabad,570,2,AC Sleeper,34,1370.0,2026-05-21,Thursday,2026-04-07,44,False,0.95,1.045,21,61.76
2404,Delhi,Agra,Delhi -> Agra,230,2,Non-AC Seater,52,250.0,2026-02-28,Saturday,2026-02-05,23,False,1.25,1.035,36,69.23
2405,Bangalore,Hyderabad,Bangalore -> Hyderabad,570,2,Non-AC Seater,50,670.0,2026-05-03,Sunday,2026-03-21,43,False,1.1,1.119,35,70.0
2406,Ahmedabad,Surat,Ahmedabad -> Surat,265,1,Non-AC Seater,51,250.0,2025-10-16,Thursday,2025-09-24,22,False,0.95,0.898,36,70.59
2407,Mumbai,Pune,Mumbai -> Pune,150,1,Volvo AC Semi-Sleeper,40,340.0,2026-03-07,Saturday,2026-02-17,18,False,1.25,1.106,31,77.5
2408,Bangalore,Coimbatore,Bangalore -> Coimbatore,365,2,AC Seater,43,660.0,2026-02-03,Tuesday,2026-01-13,21,False,0.8,1.064,17,39.53
2409,Hyderabad,Bangalore,Hyderabad -> Bangalore,570,2,Volvo AC Semi-Sleeper,40,1030.0,2026-02-14,Saturday,2026-01-25,20,False,1.25,0.881,36,90.0
2410,Mumbai,Pune,Mumbai -> Pune,150,1,Non-AC Sleeper,36,220.0,2026-05-12,Tuesday,2026-04-04,38,False,0.8,1.011,20,55.56
2411,Delhi,Chandigarh,Delhi -> Chandigarh,250,2,AC Sleeper,29,620.0,2025-12-19,Friday,2025-11-22,27,False,1.15,1.078,20,68.97
2412,Kolkata,Digha,Kolkata -> Digha,185,3,Non-AC Seater,49,210.0,2026-03-15,Sunday,2026-02-20,23,False,1.1,1.081,29,59.18
2413,Mumbai,Pune,Mumbai -> Pune,150,1,AC Seater,42,280.0,2025-12-16,Tuesday,2025-11-08,38,False,0.8,1.098,29,69.05
2414,Mumbai,Pune,Mumbai -> Pune,150,1,Non-AC Seater,51,170.0,2025-11-07,Friday,2025-10-21,17,False,1.15,1.079,42,82.35
2415,Bangalore,Coimbatore,Bangalore -> Coimbatore,365,2,AC Sleeper,34,750.0,2026-06-10,Wednesday,2026-04-27,44,False,0.82,0.893,19,55.88
2416,Mumbai,Shirdi,Mumbai -> Shirdi,250,2,AC Seater,45,390.0,2026-01-15,Thursday,2025-12-30,16,True,0.95,0.918,33,73.33
2417,Bangalore,Hyderabad,Bangalore -> Hyderabad,570,2,Volvo AC Semi-Sleeper,39,1210.0,2026-05-25,Monday,2026-04-19,36,False,0.85,1.036,24,61.54
2418,Hyderabad,Vijayawada,Hyderabad -> Vijayawada,275,2,Non-AC Seater,56,300.0,2026-02-01,Sunday,2025-12-28,35,False,1.1,1.039,30,53.57
2419,Bangalore,Coimbatore,Bangalore -> Coimbatore,365,2,Volvo AC Semi-Sleeper,39,750.0,2026-03-06,Friday,2026-02-20,14,True,1.15,1.002,26,66.67
2420,Bangalore,Goa,Bangalore -> Goa,560,3,Non-AC Seater,52,590.0,2026-04-10,Friday,2026-03-16,25,False,1.15,1.003,36,69.23
2421,Bangalore,Hyderabad,Bangalore -> Hyderabad,570,2,Non-AC Sleeper,31,810.0,2026-04-25,Saturday,2026-03-17,39,False,1.25,0.98,27,87.1
2422,Mumbai,Pune,Mumbai -> Pune,150,1,Non-AC Seater,50,150.0,2026-01-18,Sunday,2025-12-10,39,False,1.1,0.952,50,100.0
2423,Chennai,Coimbatore,Chennai -> Coimbatore,500,2,Non-AC Sleeper,30,770.0,2025-11-02,Sunday,2025-10-16,17,True,1.1,1.062,25,83.33
2424,Mumbai,Pune,Mumbai -> Pune,150,1,Volvo AC Semi-Sleeper,38,330.0,2026-04-20,Monday,2026-03-20,31,False,0.85,1.073,29,76.32
2425,Bangalore,Goa,Bangalore -> Goa,560,3,AC Sleeper,32,1440.0,2026-05-07,Thursday,2026-03-30,38,False,0.95,1.118,12,37.5
2426,Mumbai,Nashik,Mumbai -> Nashik,170,2,AC Seater,44,300.0,2025-11-22,Saturday,2025-11-02,20,False,1.25,1.038,32,72.73
2427,Hyderabad,Vijayawada,Hyderabad -> Vijayawada,275,2,Volvo AC Semi-Sleeper,42,620.0,2025-12-13,Saturday,2025-11-01,42,False,1.25,1.1,28,66.67
2428,Delhi,Jaipur,Delhi -> Jaipur,280,1,AC Sleeper,31,590.0,2025-09-17,Wednesday,2025-08-05,43,False,0.82,0.916,20,64.52
2429,Mumbai,Nashik,Mumbai -> Nashik,170,2,Non-AC Sleeper,32,220.0,2025-08-03,Sunday,2025-06-23,41,False,1.1,0.892,26,81.25
2430,Jaipur,Udaipur,Jaipur -> Udaipur,400,3,AC Sleeper,29,940.0,2025-12-12,Friday,2025-11-07,35,False,1.15,1.022,17,58.62
2431,Bangalore,Coimbatore,Bangalore -> Coimbatore,365,2,AC Seater,41,580.0,2026-02-06,Friday,2026-01-16,21,False,1.15,0.935,34,82.93
2432,Kolkata,Digha,Kolkata -> Digha,185,3,Non-AC Sleeper,36,260.0,2025-11-03,Monday,2025-10-04,30,True,0.85,0.969,17,47.22
2433,Jaipur,Udaipur,Jaipur -> Udaipur,400,3,Non-AC Sleeper,32,570.0,2026-06-16,Tuesday,2026-06-02,14,False,0.8,0.983,14,43.75
2434,Hyderabad,Bangalore,Hyderabad -> Bangalore,570,2,AC Sleeper,34,1200.0,2026-06-29,Monday,2026-05-29,31,False,0.85,0.915,24,70.59
2435,Mumbai,Pune,Mumbai -> Pune,150,1,Non-AC Seater,52,150.0,2026-02-22,Sunday,2026-01-16,37,False,1.1,0.952,40,76.92
2436,Kochi,Bangalore,Kochi -> Bangalore,550,3,Non-AC Sleeper,32,740.0,2025-08-18,Monday,2025-07-09,40,False,0.85,0.928,16,50.0
2437,Mumbai,Pune,Mumbai -> Pune,150,1,Volvo AC Semi-Sleeper,39,330.0,2026-03-20,Friday,2026-02-11,37,False,1.15,1.073,37,94.87
2438,Bangalore,Chennai,Bangalore -> Chennai,350,1,Non-AC Sleeper,34,460.0,2026-05-31,Sunday,2026-05-11,20,False,1.1,0.906,26,76.47
2439,Kochi,Bangalore,Kochi -> Bangalore,550,3,Volvo AC Semi-Sleeper,38,1050.0,2026-04-04,Saturday,2026-02-23,40,False,1.25,0.931,29,76.32
2440,Mumbai,Goa,Mumbai -> Goa,590,2,AC Seater,45,910.0,2025-09-17,Wednesday,2025-08-26,22,False,0.82,0.907,27,60.0
2441,Mumbai,Nashik,Mumbai -> Nashik,170,2,Non-AC Seater,53,170.0,2025-08-03,Sunday,2025-06-19,45,False,1.1,0.952,46,86.79
2442,Kochi,Bangalore,Kochi -> Bangalore,550,3,Volvo AC Semi-Sleeper,39,1130.0,2026-05-14,Thursday,2026-04-07,37,False,0.95,1.002,18,46.15
2443,Surat,Mumbai,Surat -> Mumbai,285,2,Non-AC Sleeper,36,430.0,2026-04-05,Sunday,2026-03-12,24,False,1.1,1.041,27,75.0
2444,Delhi,Jaipur,Delhi -> Jaipur,280,1,AC Seater,43,510.0,2026-02-07,Saturday,2026-01-02,36,False,1.25,1.071,43,100.0
2445,Pune,Kolhapur,Pune -> Kolhapur,230,2,AC Sleeper,33,550.0,2025-09-18,Thursday,2025-08-08,41,False,0.95,1.04,16,48.48
2446,Delhi,Dehradun,Delhi -> Dehradun,250,2,Non-AC Sleeper,32,390.0,2026-05-26,Tuesday,2026-05-03,23,False,0.8,1.076,16,50.0
2447,Bangalore,Mysore,Bangalore -> Mysore,145,1,AC Seater,45,230.0,2026-05-16,Saturday,2026-04-15,31,False,1.25,0.933,45,100.0
2448,Bangalore,Mysore,Bangalore -> Mysore,145,1,Non-AC Sleeper,32,230.0,2026-06-02,Tuesday,2026-05-05,28,False,0.8,1.094,27,84.38
2449,Ahmedabad,Mumbai,Ahmedabad -> Mumbai,525,2,AC Sleeper,29,1250.0,2026-04-22,Wednesday,2026-03-16,37,False,0.82,1.035,16,55.17
2450,Kolkata,Digha,Kolkata -> Digha,185,3,Volvo AC Semi-Sleeper,42,370.0,2025-12-25,Thursday,2025-11-11,44,True,0.95,0.976,28,66.67
2451,Pune,Kolhapur,Pune -> Kolhapur,230,2,Non-AC Sleeper,34,320.0,2025-08-08,Friday,2025-07-17,22,False,1.15,0.96,23,67.65
2452,Delhi,Jaipur,Delhi -> Jaipur,280,1,Non-AC Seater,49,300.0,2025-09-06,Saturday,2025-08-12,25,False,1.25,1.02,39,79.59
2453,Bangalore,Hyderabad,Bangalore -> Hyderabad,570,2,Non-AC Sleeper,32,890.0,2025-08-01,Friday,2025-06-30,32,False,1.15,1.077,21,65.62
2454,Bangalore,Goa,Bangalore -> Goa,560,3,Non-AC Sleeper,30,800.0,2026-02-14,Saturday,2026-01-16,29,False,1.25,0.985,23,76.67
2455,Kochi,Bangalore,Kochi -> Bangalore,550,3,AC Sleeper,28,1110.0,2026-01-22,Thursday,2025-12-27,26,False,0.95,0.877,15,53.57
2456,Ahmedabad,Surat,Ahmedabad -> Surat,265,1,AC Seater,42,410.0,2025-11-14,Friday,2025-10-07,38,False,1.15,0.91,42,100.0
2457,Kochi,Bangalore,Kochi -> Bangalore,550,3,AC Sleeper,33,1240.0,2026-03-05,Thursday,2026-02-18,15,True,0.95,0.98,22,66.67
2458,Bangalore,Mysore,Bangalore -> Mysore,145,1,Volvo AC Semi-Sleeper,40,260.0,2025-10-07,Tuesday,2025-09-14,23,False,0.8,0.875,25,62.5
2459,Bangalore,Coimbatore,Bangalore -> Coimbatore,365,2,Volvo AC Semi-Sleeper,40,730.0,2026-03-09,Monday,2026-01-24,44,False,0.85,0.976,19,47.5
2460,Pune,Kolhapur,Pune -> Kolhapur,230,2,Non-AC Seater,54,220.0,2026-05-17,Sunday,2026-04-28,19,False,1.1,0.911,43,79.63
2461,Bangalore,Chennai,Bangalore -> Chennai,350,1,Non-AC Seater,49,380.0,2026-03-31,Tuesday,2026-02-18,41,False,0.8,1.034,36,73.47
2462,Mumbai,Nashik,Mumbai -> Nashik,170,2,AC Sleeper,28,400.0,2026-04-11,Saturday,2026-03-10,32,False,1.25,1.023,27,96.43
2463,Bangalore,Goa,Bangalore -> Goa,560,3,AC Sleeper,33,1360.0,2025-09-29,Monday,2025-09-13,16,False,0.85,1.056,14,42.42
2464,Kolkata,Digha,Kolkata -> Digha,185,3,Non-AC Seater,53,180.0,2026-03-03,Tuesday,2026-01-27,35,True,0.8,0.927,30,56.6
2465,Delhi,Agra,Delhi -> Agra,230,2,AC Seater,44,370.0,2025-08-17,Sunday,2025-07-15,33,True,1.1,0.946,44,100.0
2466,Surat,Mumbai,Surat -> Mumbai,285,2,AC Seater,42,530.0,2025-10-18,Saturday,2025-09-18,30,True,1.25,1.094,40,95.24
2467,Bangalore,Coimbatore,Bangalore -> Coimbatore,365,2,Non-AC Sleeper,32,540.0,2025-08-02,Saturday,2025-07-05,28,False,1.25,1.02,24,75.0
2468,Mumbai,Goa,Mumbai -> Goa,590,2,Non-AC Seater,52,580.0,2026-04-05,Sunday,2026-03-10,26,False,1.1,0.936,35,67.31
2469,Mumbai,Pune,Mumbai -> Pune,150,1,Non-AC Sleeper,31,210.0,2025-08-05,Tuesday,2025-07-06,30,False,0.8,0.966,17,54.84
2470,Kochi,Bangalore,Kochi -> Bangalore,550,3,AC Seater,40,900.0,2025-10-08,Wednesday,2025-09-14,24,False,0.82,0.963,16,40.0
2471,Kochi,Bangalore,Kochi -> Bangalore,550,3,AC Seater,43,880.0,2026-03-17,Tuesday,2026-02-18,27,False,0.8,0.941,17,39.53
2472,Chennai,Coimbatore,Chennai -> Coimbatore,500,2,Non-AC Seater,53,500.0,2026-02-17,Tuesday,2026-01-04,44,False,0.8,0.952,27,50.94
2473,Ahmedabad,Surat,Ahmedabad -> Surat,265,1,Volvo AC Semi-Sleeper,40,520.0,2025-09-09,Tuesday,2025-08-17,23,False,0.8,0.957,17,42.5
2474,Pune,Kolhapur,Pune -> Kolhapur,230,2,Non-AC Seater,49,240.0,2025-08-13,Wednesday,2025-07-12,32,True,0.82,0.994,39,79.59
2475,Ahmedabad,Surat,Ahmedabad -> Surat,265,1,Non-AC Sleeper,32,370.0,2025-10-30,Thursday,2025-09-17,43,True,0.95,0.963,31,96.88
2476,Kochi,Bangalore,Kochi -> Bangalore,550,3,AC Seater,45,840.0,2026-01-11,Sunday,2025-12-07,35,False,1.1,0.898,24,53.33
2477,Bangalore,Mysore,Bangalore -> Mysore,145,1,Non-AC Sleeper,33,210.0,2026-03-18,Wednesday,2026-02-25,21,False,0.82,0.999,26,78.79
2478,Surat,Mumbai,Surat -> Mumbai,285,2,Non-AC Seater,48,290.0,2026-02-18,Wednesday,2026-01-04,45,False,0.82,0.969,28,58.33
2479,Chennai,Coimbatore,Chennai -> Coimbatore,500,2,Non-AC Seater,51,560.0,2025-09-12,Friday,2025-08-28,15,False,1.15,1.067,34,66.67
2480,Jaipur,Udaipur,Jaipur -> Udaipur,400,3,AC Seater,44,720.0,2026-03-12,Thursday,2026-02-04,36,False,0.95,1.059,23,52.27
2481,Pune,Nashik,Pune -> Nashik,210,3,Non-AC Seater,51,240.0,2026-02-19,Thursday,2026-01-27,23,False,0.95,1.088,19,37.25
2482,Ahmedabad,Surat,Ahmedabad -> Surat,265,1,Non-AC Sleeper,31,350.0,2025-12-13,Saturday,2025-11-05,38,False,1.25,0.911,26,83.87
2483,Jaipur,Udaipur,Jaipur -> Udaipur,400,3,AC Seater,40,730.0,2025-08-11,Monday,2025-07-03,39,False,0.85,1.074,19,47.5
2484,Chennai,Madurai,Chennai -> Madurai,460,2,Non-AC Sleeper,32,600.0,2026-03-12,Thursday,2026-02-25,15,False,0.95,0.9,24,75.0
2485,Mumbai,Goa,Mumbai -> Goa,590,2,AC Sleeper,32,1230.0,2026-01-11,Sunday,2025-12-14,28,False,1.1,0.906,29,90.62
2486,Bangalore,Coimbatore,Bangalore -> Coimbatore,365,2,Non-AC Sleeper,31,490.0,2025-12-20,Saturday,2025-11-28,22,False,1.25,0.926,22,70.97
2487,Pune,Kolhapur,Pune -> Kolhapur,230,2,Non-AC Sleeper,33,320.0,2025-10-09,Thursday,2025-09-15,24,False,0.95,0.96,22,66.67
2488,Chennai,Coimbatore,Chennai -> Coimbatore,500,2,Non-AC Seater,51,470.0,2026-02-05,Thursday,2026-01-21,15,False,0.95,0.895,37,72.55
2489,Delhi,Jaipur,Delhi -> Jaipur,280,1,Non-AC Seater,49,310.0,2025-11-25,Tuesday,2025-10-27,29,False,0.8,1.054,22,44.9
2490,Mumbai,Shirdi,Mumbai -> Shirdi,250,2,AC Seater,44,450.0,2025-12-07,Sunday,2025-11-23,14,False,1.1,1.059,26,59.09
2491,Delhi,Agra,Delhi -> Agra,230,2,Non-AC Seater,51,210.0,2025-10-04,Saturday,2025-09-18,16,True,1.25,0.87,35,68.63
2492,Hyderabad,Vijayawada,Hyderabad -> Vijayawada,275,2,Volvo AC Semi-Sleeper,38,610.0,2025-11-05,Wednesday,2025-10-07,29,False,0.82,1.082,21,55.26
2493,Ahmedabad,Mumbai,Ahmedabad -> Mumbai,525,2,AC Sleeper,30,1210.0,2026-04-07,Tuesday,2026-03-10,28,False,0.8,1.002,13,43.33
2494,Kolkata,Digha,Kolkata -> Digha,185,3,Volvo AC Semi-Sleeper,42,370.0,2025-09-06,Saturday,2025-08-19,18,False,1.25,0.976,32,76.19
2495,Kolkata,Digha,Kolkata -> Digha,185,3,AC Seater,40,320.0,2025-10-14,Tuesday,2025-09-12,32,False,0.8,1.017,12,30.0
2496,Bangalore,Goa,Bangalore -> Goa,560,3,AC Sleeper,31,1380.0,2025-08-26,Tuesday,2025-08-04,22,True,0.8,1.071,16,51.61
2497,Delhi,Dehradun,Delhi -> Dehradun,250,2,Non-AC Sleeper,35,380.0,2025-11-20,Thursday,2025-10-12,39,False,0.95,1.048,19,54.29
2498,Delhi,Jaipur,Delhi -> Jaipur,280,1,Non-AC Sleeper,30,420.0,2026-03-11,Wednesday,2026-02-20,19,False,0.82,1.034,18,60.0
2499,Delhi,Dehradun,Delhi -> Dehradun,250,2,AC Sleeper,34,560.0,2026-02-05,Thursday,2025-12-31,36,False,0.95,0.974,24,70.59
2500,Delhi,Agra,Delhi -> Agra,230,2,AC Sleeper,33,570.0,2026-04-21,Tuesday,2026-03-21,31,False,0.8,1.078,17,51.52
2501,Chennai,Madurai,Chennai -> Madurai,460,2,AC Sleeper,31,1140.0,2025-12-16,Tuesday,2025-11-26,20,False,0.8,1.078,17,54.84
2502,Ahmedabad,Mumbai,Ahmedabad -> Mumbai,525,2,AC Seater,40,840.0,2025-10-07,Tuesday,2025-09-15,22,False,0.8,0.941,17,42.5
2503,Chennai,Madurai,Chennai -> Madurai,460,2,Non-AC Seater,49,440.0,2025-12-09,Tuesday,2025-10-27,43,False,0.8,0.911,26,53.06
2504,Hyderabad,Bangalore,Hyderabad -> Bangalore,570,2,Non-AC Seater,48,560.0,2025-09-20,Saturday,2025-08-16,35,False,1.25,0.936,45,93.75
2505,Ahmedabad,Mumbai,Ahmedabad -> Mumbai,525,2,AC Seater,44,960.0,2025-12-19,Friday,2025-11-06,43,False,1.15,1.076,38,86.36
2506,Kochi,Bangalore,Kochi -> Bangalore,550,3,Non-AC Seater,53,510.0,2026-06-13,Saturday,2026-05-27,17,False,1.25,0.883,33,62.26
2507,Bangalore,Chennai,Bangalore -> Chennai,350,1,Volvo AC Semi-Sleeper,40,760.0,2026-03-15,Sunday,2026-02-27,16,False,1.1,1.059,37,92.5
2508,Delhi,Chandigarh,Delhi -> Chandigarh,250,2,Non-AC Seater,49,260.0,2025-09-20,Saturday,2025-08-12,39,False,1.25,0.99,49,100.0
2509,Bangalore,Hyderabad,Bangalore -> Hyderabad,570,2,Volvo AC Semi-Sleeper,38,1200.0,2025-10-19,Sunday,2025-09-23,26,True,1.1,1.027,27,71.05
2510,Mumbai,Shirdi,Mumbai -> Shirdi,250,2,Non-AC Sleeper,36,340.0,2026-01-07,Wednesday,2025-12-01,37,False,0.82,0.938,20,55.56
2511,Mumbai,Shirdi,Mumbai -> Shirdi,250,2,AC Seater,41,440.0,2026-02-22,Sunday,2026-01-26,27,False,1.1,1.035,27,65.85
2512,Bangalore,Coimbatore,Bangalore -> Coimbatore,365,2,Volvo AC Semi-Sleeper,42,820.0,2025-10-17,Friday,2025-09-06,41,False,1.15,1.096,29,69.05
2513,Pune,Nashik,Pune -> Nashik,210,3,AC Seater,43,360.0,2026-04-05,Sunday,2026-03-10,26,False,1.1,1.008,24,55.81
2514,Hyderabad,Bangalore,Hyderabad -> Bangalore,570,2,Non-AC Sleeper,33,840.0,2025-11-18,Tuesday,2025-10-31,18,False,0.8,1.016,16,48.48
2515,Bangalore,Hyderabad,Bangalore -> Hyderabad,570,2,Non-AC Sleeper,31,790.0,2025-09-29,Monday,2025-08-23,37,False,0.85,0.956,19,61.29
2516,Mumbai,Shirdi,Mumbai -> Shirdi,250,2,Volvo AC Semi-Sleeper,39,550.0,2025-10-07,Tuesday,2025-09-06,31,False,0.8,1.073,22,56.41
2517,Jaipur,Udaipur,Jaipur -> Udaipur,400,3,Non-AC Seater,48,470.0,2026-04-20,Monday,2026-03-08,43,False,0.85,1.119,17,35.42
2518,Surat,Mumbai,Surat -> Mumbai,285,2,Volvo AC Semi-Sleeper,42,650.0,2025-11-24,Monday,2025-10-23,32,False,0.85,1.113,19,45.24
2519,Mumbai,Pune,Mumbai -> Pune,150,1,Volvo AC Semi-Sleeper,40,290.0,2026-06-12,Friday,2026-05-13,30,False,1.15,0.943,37,92.5
2520,Ahmedabad,Surat,Ahmedabad -> Surat,265,1,Non-AC Sleeper,35,410.0,2026-04-01,Wednesday,2026-02-18,42,False,0.82,1.067,23,65.71
